,CAND_NAME,CAND_OFFICE_ST,TTL_DISB,Percent,Party,district,fuzz
3337, HILARY TURNER,WV,0.0,,,,
3338, EVAN H JENKINS,WV,0.0,,,,
3339, CONRAD G. MR. II LUCAS,WV,105.0,,,,
3340, MARTY GEARHEART,WV,0.0,,,,
3341, CARL BEACH,WY,0.0,,,,
3342, LYNNETTE GREYBULL,WY,87933.5,,,WY-1,97
3343, TRAVIS HELM,WY,0.0,,,,
3344, ANTHONY BOUCHARD,WY,660553.66,,,,
3345, HARRIET HAGEMAN,WY,5295892.93,,,WY-1,97
3346, CHARLES GRAY,WY,326265.74,,,,
3347, EVERETT DENTON JR KNAPP,WY,29646.89,,,,
3348, ROBYN MARIWE BELINSKEY,WY,4343.99,,,,
3349, CYNTHIA MARIE LUMMIS,WY,352180.98,,,,
3350, MARISSA JOY SELVIG,WY,19728.65,,,,
3351, CASEY WILLIAM MR HARDISON,WY,963.34,,,,
3352, CASEY WILLIAM HARDISON,WY,963.34,,,,
3353, RICHARD BRUBAKER,WY,5000.0,,,,
3354, HILLARY RODHAM / TIMOTHY MICHAEL KAINE CLINTON,00,301541.73,,,,
3355, JOHN K. DELANEY,00,11103.81,,,,
3356, ANDREW MR. YANG,00,234177.41,,,,
3357, DAPHNE DENISE BRADFORD,00,10899.34,,,,
3358, RICHARD NEECE II OJEDA,00,0.0,,,,
3359, CHRISTIN NOEL MS. POWERS,00,2528.71,,,,
3360, RAYMOND J SENEY,00,60.0,,,,
3361, KIRSTEN GILLIBRAND,00,89756.87,,,,
3362, KAMALA D. HARRIS,00,758271.3,,,,
3363, KURTIS KING MR WILSON,00,0.0,,,,
3364, ELIZABETH WARREN,00,666532.93,,,,
3365, CORY A. BOOKER,00,887575.31,,,,
3366, MARIANNE WILLIAMSON,00,207649.45,,,,
3367, JAY R INSLEE,00,38858.34,,,,
3368, JOHN W. HICKENLOOPER,00,0.0,,,,
3369, ROBERT BETO O'ROURKE,00,0.0,,,,
3370, WAYNE MARTIN MESSAM,00,0.0,,,,
3371, MAURICE ROBERT GRAVEL,00,0.0,,,,
3372, MICHAEL F. BENNET,00,3590.88,,,,
3373, SETH MOULTON,00,8410.84,,,,
3374, STEVE BULLOCK,00,0.0,,,,
3375, BILL DE BLASIO,00,38887.88,,,,
3376, CHARLETA MCINNIS,00,0.0,,,,
3377, TOM STEYER,00,1958662.83,,,,
3378," MOSEMARIE DORA (""MOSIE"") BOYD",00,785.03,,,,
3379, MICHAEL R. BLOOMBERG,00,1165887.36,,,,
3380, ELLA REE HALL,00,30.0,,,,
3381, JOHN EDWARDS,00,0.0,,,,
3382, REV ALFRED C SHARPTON,00,0.0,,,,
3383, LEE MERCER JR,00,384000000.0,,,,
3384, CHRISTOPHER JOESPH CAMPBELL,00,0.0,,,,
3385, WILLIAM GAILEY,00,782.08,,,,
3386, LEE MERCER,00,128000000.0,,,,
3387, HERBERT EZEKIEL ZEKE SMYTH,00,0.0,,,,
3388, BERNARD SANDERS,00,2525369.82,,,,
3389, WILLIE FELIX CARTER,00,5406.68,,,,
3390, JOSEPH R JR BIDEN,00,10161095.52,,,,
3391, AMY J. KLOBUCHAR,00,58127.26,,,,
3392, MICHAEL BICKELMEYER,00,706.46,,,,
3393, DAVID RAPHAEL MR. HERZ,00,0.0,,,,
3394, HUHNKIE LEE,00,25244.57,,,,
3395, CHRISTOPHER BRAINARD,00,0.0,,,,
3396, JAMES EDWIN MERONEY,00,0.0,,,,
3397, JAMES PEPPE,00,0.0,,,,
3398, TIMOTHY MICHAEL MR. VILLARI,00,2205.97,,,,
3399, WILLIAM FLOYD (BILL) WELD,00,5142.85,,,,
3400, JOE WALSH,00,0.0,,,,
3401, MARSHALL HON SANFORD,00,25760.7,,,,
3402, KENNY RODEO,00,0.0,,,,
3403, GREG WALTON,00,0.0,,,,
3404, RICHARD J. SANTORUM,00,2489.0,,,,
3405, MICHELE BACHMANN,00,132139.06,,,,
3406, DONALD ROBERT FRAYER,00,348.22,,,,
3407, CHRISTOPHER GEORGE TILLIS,00,0.0,,,,
3408, DONALD EARL MR. JR FAULKNOR,00,0.0,,,,
3409, STEVEN KROSS,00,1379.78,,,,
3410, JESUS MR. TORRES,00,30.09,,,,
3411, COREY STAPLETON,00,3752.4,,,,
3412, JOSEPH COLLINS,00,0.0,,,,
3413, NEWT GINGRICH,00,2530.0,,,,
3414, CHERUNDA LYNN FOX,00,30832.69,,,,
3415, SCOTT WALKER,00,198387.95,,,,
3416," RAFAEL EDWARD ""TED"" CRUZ",00,0.0,,,,
3417, MARCO RUBIO,00,882.47,,,,
3418, GEORGE E PATAKI,00,378.0,,,,
3419, JEB BUSH,00,5478.76,,,,
3420, ROQUE ROCKY DE  LA  FUENTE,00,43914.24,,,,
3421, RON PAUL,00,0.0,,,,
3422, VERNON EDGAR WUENSCHE,00,0.0,,,,
3423, KANYE WEST,00,1153174.75,,,,
3424, DAVID ROLDE,00,960.0,,,,
3425, SUSAN BUCHSER-LOCHOCKI,00,1452.16,,,,
3426, JILL STEIN,00,94670.9,,,,
3427, JOSEPH CHARLES SCHRINER,00,75.0,,,,
3428, KELVIN GERAD DAVIS,00,0.0,,,,
3429, GLENN SCOTT ALLISTAIR MR. SIMPSON,00,0.0,,,,
3430, VALERIE LIN DR. MCCRAY,00,12772.2,,,,
3431, SCOTT BRADFORD,00,24.06,,,,
3432, MARK R. CHARLES,00,464.5,,,,
3433, HORACE DONALD TAYLOR,00,6.0,,,,
3434, FRANK MIALS SCURLOCK,00,0.0,,,,
3435, BROCK PIERCE,00,17873.29,,,,
3436, ALANDER PULLIAM,00,22819.0,,,,
3437, VINCENT DEAN MR. JR. CORDOVA,00,0.0,,,,
3438, JACOB MATTHEW MR. PARKER,00,0.0,,,,
3439, SAMUEL B DR HOFF,00,0.0,,,,
3440, JON EDWARD STASEVICH,00,1542.52,,,,
3441, GREGORY MARCUS MR CARTER,00,5475.5,,,,
3442, TONY ZORC,00,8313.75,,,,
3443, ALAN L KEYES,00,0.0,,,,
3444, JOEY BERRY,00,0.0,,,,
3445, EVAN / MINDY FINN MCMULLIN,00,5825.0,,,,
3446, SAMUEL B DR HOFF,00,0.0,,,,
3447, CLAIRE ELISABETH ELLIOTT,00,0.0,,,,
3448, ADAM KOKESH,00,318.77,,,,
3449, VERMIN LOVE SUPREME,00,0.0,,,,
3450, JO JORGENSEN,00,121384.1,,,,
3451, LOUIS DEAN VANACORE,00,0.0,,,,
3452, JOHN MONDS,00,1392.1,,,,
3453, AARON PATRICK AVOURIS,00,0.0,,,,
3454, PHIL MR. GRAY,00,8094.93,,,,
3455," GARY / WILLIAM ""BILL"" WELD JOHNSON",00,0.0,,,,
3456, LARS DAMIAN 8319014600 MAPSTEAD,00,17860.85,,,,
3457, MICHAEL TER MAAT,00,33439.76,,,,
3458, LINCOLN DAVENPORT MR. CHAFEE,00,22932.02,,,,
3459, ERIK GERHARDT,00,5555.0,,,,
3460, DWIGHT STANFORD SMITH,00,1469.0,,,,
3461, CHOMI PRAG,00,0.0,,,,
3462, JAMES VALENTINE,00,61.25,,,,
3463, CHANCE BRADFORD MR TRAHAN,00,50929.79,,,,
3464, JERRY LEON CARROLL,00,80.0,,,,
3465, BRIAN T CARROLL,00,300.0,,,,
3466, JASMINE MS. SHERMAN,00,5830.48,,,,
3467, JEFF GEORGE,00,0.0,,,,
3468, HOWIE HAWKINS,00,50682.4,,,,
3469, DAVID JON SPONHEIM,00,1092.78,,,,
3470, CASEY WILLIAM MR HARDISON,00,2284.19,,,,
3471, MICHAEL FLOYD,00,13515.99,,,,
3472, CLIFTON LEE MR. ROBERTS,00,5636.23,,,,
3473, DARIO DAVID HUNTER,00,3729.04,,,,
3474, JADE SIMMONS,00,508.0,,,,
3475, CHRISTOPHER PAUL FLORQUIST,00,2301.76,,,,
3476, JOHN MANIMAS MR. MEDEIROS,00,0.0,,,,
3477, JUAN F RULLAN,00,0.0,,,,
3478, MICHAEL DWAYNE JENKINS,00,0.0,,,,
3479, MARK ROBERT MARCELLINI,00,0.0,,,,
3480, SUSAN RESCH,00,8363.3,,,,
3481, ELVI GRAY-JACKSON,AK,161518.33,,,,
3482, PATRICIA CHESBRO,AK,179084.32,,,,
3483, KELLY TSHIBAKA,AK,5866106.5,,,,
3484, LISA MURKOWSKI,AK,9443707.55,,,,
3485, DAN SULLIVAN,AK,441460.59,,,,
3486, JOE TRUMP AKA NOT MURKOWSKI STEPHENS,AK,70.76,,,,
3487, AL DR. GROSS,AK,446466.29,,,,
3488, SHOSHANA GUNGURSTEIN,AK,32479.91,,,,
3489, JOSEPH W MILLER,AK,41.79,,,,
3490, SEAN MICHAEL THORNE,AK,4842.49,,,,
3491, HUHNKIE LEE,AK,25244.57,,,,
3492, LANNY EDWARD MR. JACKSON,AL,0.0,,,,
3493, WILLIE EUGENE DR. JR. BOYD,AL,120800.86,,,,
3494, RONALD (RON) STEVEN CRUMPTON,AL,0.0,,,,
3495, BRADLEY ROBERTS BYRNE,AL,13066.9,,,,
3496, THOMAS H TUBERVILLE,AL,956908.69,,,,
3497, ARNOLD MOONEY,AL,3721.1,,,,
3498, JOHN H MERRILL,AL,71694.56,,,,
3499, LYNDA BLANCHARD,AL,6663585.36,,,,
3500, KATIE BOYD BRITT,AL,9337249.71,,,,
3501, JESSICA TAYLOR,AL,276559.63,,,,
3502, JACOB MARC SCHAFER,AL,3667.29,,,,
3503, MICHAEL DURANT,AL,10033387.38,,,,
3504, KARLA DUPRIEST,AL,4900.0,,,,
3505, RICHARD C SHELBY,AL,228490.28,,,,
3506, JEFFERSON B SESSIONS,AL,0.0,,,,
3507, LUTHER J III STRANGE,AL,14751.65,,,,
3508, MO BROOKS,AL,4750635.47,,,,
3509, DANIEL ALLEN WHITFIELD,AR,54001.93,,,,
3510, NATALIE JAMES,AR,69385.39,,,,
3511, SEN. JOHN BOOZMAN,AR,6666656.1,,,,
3512, HEATH PASTOR LOFTIS,AR,40178.45,,,,
3513, JAN MORGAN,AR,622788.57,,,,
3514, MICHAEL DEEL,AR,16119.49,,,,
3515, JAKE MR. BEQUETTE,AR,1387031.19,,,,
3516, THOMAS COTTON,AR,3069187.01,,,,
3517, RICKY DALE MR. JR HARRINGTON,AR,16712.54,,,,
3518, MARK KELLY,AZ,91652639.46,,,,
3519, DANIEL MCCARTHY,AZ,8848.35,,,,
3520, JEFF FLAKE,AZ,252716.17,,,,
3521, ROBERT PAVEZA,AZ,6731.13,,,,
3522, JIM MR LAMON,AZ,19519350.66,,,,
3523, MICHAEL MICK MCGUIRE,AZ,2714138.57,,,,
3524, MARK MR. BRNOVICH,AZ,3178303.33,,,,
3525, BLAKE MASTERS,AZ,15297422.81,,,,
3526, JUSTIN OLSON,AZ,297090.04,,,,
3527, ALEXANDER MELUSKEY,AZ,106.35,,,,
3528, KYRSTEN SINEMA,AZ,1888765.82,,,,
3529, MARC J VICTOR,AZ,141454.0,,,,
3530, BARRY J II HESS,AZ,0.0,,,,
3531, DIANNE FEINSTEIN,CA,46384.57,,,,
3532, ALEX PADILLA,CA,4397212.26,,,,
3533, DENARD TYRONE INGRAM,CA,10348.45,,,,
3534, CHRIS MARK MR. THEODORE,CA,228580.26,,,,
3535, CHRIS MARK MR. THEODORE,CA,228580.26,,,,
3536, MARIE ENCAR ARNOLD,CA,0.0,,,,
3537, MARIE ENCAR A ARNOLD,CA,0.0,,,,
3538, TIMOTHY J DR URSICH,CA,1726.51,,,,
3539, DAN O'DOWD,CA,7550358.83,,,,
3540, DENARD INGRAM,CA,10348.45,,,,
3541, LORETTA SANCHEZ,CA,6100.92,,,,
3542, SARAH DR. LIEW,CA,137983.4,,,,
3543, ROBERT GEORGE MR JR LUCERO,CA,10087.02,,,,
3544, LIJUN (LILY) ZHOU,CA,29492.19,,,,
3545, PAUL A MR TAYLOR,CA,100.0,,,,
3546, YVONNE RENEE GIRARD,CA,10269.22,,,,
3547, ELIZABETH HENG,CA,199304.36,,,,
3548, MARK MEUSER,CA,1032273.58,,,CA-10,67
3549, CORDIE LEE DR. WILLIAMS,CA,361161.99,,,,
3550, CHARLES E SMITH,CA,24672.6,,,CA-27,69
3551, MYRON LOUIS DR. HALL,CA,104086.38,,,,
3552, JON ELIST,CA,516699.0,,,CA-11,67
3553, DENICE LYN MS. GARY-PANDOL,CA,12022.98,,,,
3554, JAMES P. BRADLEY,CA,154265.32,,,,
3555, ARUN K BHUMITRA,CA,4916.0,,,,
3556, ROQUE ROCKY DE LA FUENTE,CA,43914.24,,,,
3557, DAPHNE BRADFORD,CA,10899.34,,,,
3558, MICHAEL F. BENNET,CO,20111610.32,,,,
3559, ANDREW ROMANOFF,CO,323887.71,,,,
3560, LORENA LORENA FOR GARCIA,CO,0.0,,,,
3561, PATRICIA ANNE ZORNIO,CO,13188.54,,,,
3562, MICHAEL C JOHNSTON,CO,26779.73,,,,
3563, STEPHANY ROSE SPAULDING,CO,6619.28,,,,
3564, DAN BAER,CO,37692.01,,,,
3565, JOHN W. HICKENLOOPER,CO,1293773.2,,,,
3566, KAREN BRESLIN,CO,4625.63,,,,
3567, PETER YU,CO,213823.96,,,,
3568, ERIK AADLAND,CO,1403253.14,,,CO-7,96
3569, ELI BREMER,CO,495791.41,,,,
3570, GINO CAMPANA,CO,999335.94,,,,
3571, RON HANKS,CO,151983.36,,,,
3572, JOSEPH MATTHEW O'DEA,CO,9762345.83,,,,
3573, DEBORAH FLORA,CO,400845.31,,,,
3574, GREGORY JOHN DR. MOORE,CO,17164.78,,,,
3575, FLOYD TRUJILLO,CO,0.0,,,,
3576, CORY GARDNER,CO,79357.32,,,,
3577, JASON ANDREW NAPOLITANO,CO,117.18,,,,
3578, RICHARD BLUMENTHAL,CT,9840440.49,,,,
3579, CHRISTOPHER S MURPHY,CT,1166804.39,,,,
3580, ROBERT FINLEY HYDE,CT,28975.99,,,,
3581, JOHN J FLYNN,CT,17679.61,,,,
3582, PJERIN (PETER) LUMAJ,CT,599929.23,,,,
3583, THEMIS KLARIDES,CT,1138366.99,,,,
3584, LEORA LEVY,CT,3029241.12,,,,
3585, AUGUST L WOLF,CT,0.0,,,,
3586, JOE VISCONTI,CT,2178.99,,,,
3587, KRISTI L TALMADGE,CT,15.0,,,,
3588, CHRISTOPHER A. COONS,DE,836792.68,,,,
3589, JESSICA SCARANE,DE,10183.3,,,,
3590, THOMAS R. CARPER,DE,535280.67,,,,
3591, LAUREN ELENA WITZKE,DE,5033.54,,,,
3592, JAMES DEMARTINO,DE,0.0,,,,
3593, CHRISTINE O'DONNELL,DE,0.0,,,,
3594, EUGENE (GENE) J JR TRUONO,DE,8358.0,,,,
3595, JOSUE LAROSE,FL,0.0,,,,
3596, ALLEN ELLISON,FL,82834.52,,,FL-2,61
3597, JOSHUA JOSEPH WEIL,FL,34782.68,,,,
3598, ALAN MARK GRAYSON,FL,856254.54,,,,
3599, WILLIAM SANCHEZ,FL,235693.9,,,,
3600, VAL DEMINGS,FL,81065470.43,,,,
3601, COLEMAN WATSON,FL,13366.73,,,,
3602, ALBERT A MR JR FOX,FL,21454.0,,,,
3603, BRIAN RUSH,FL,49763.73,,,FL-21,67
3604, RICARDO DE LA FUENTE,FL,22740.0,,,,
3605, RICARDO DE LA FUENTE,FL,22740.0,,,,
3606, JOSUE DR. LAROSE,FL,0.0,,,,
3607, ALAN MARK GRAYSON,FL,856254.54,,,,
3608, BILL NELSON,FL,1433113.58,,,,
3609, MARCO RUBIO,FL,45393216.23,,,,
3610, LJUBO DR SKRBIC,FL,7583.0,,,,
3611, MIKE HARIDOPOLOS,FL,140510.7,,,,
3612, LUIS MIGUEL,FL,3012.87,,,,
3613, CALVIN JOB DRIGGERS,FL,372.35,,,,
3614, KEVIN C GYSGT DEPUY,FL,5000.0,,,,
3615, WILLIAM MCBRIDE,FL,0.0,,,,
3616, LATERESA ANN JONES,FL,17683.07,,,,
3617, RICK SEN SCOTT,FL,5686163.23,,,,
3618, DENNIS MISIGOY,FL,14838.08,,,,
3619, JASON KYLE HOLIC,FL,10419.38,,,,
3620, CARLOS JOSE BARBERENA,FL,44.74,,,,
3621, STEVEN B GRANT,FL,23716.55,,,,
3622, QUOC TUAN MR. NGUYEN,FL,52548.77,,,,
3623, TERESA PIKE TOMLINSON,GA,15590.97,,,,
3624, SARAH RIGGS AMICO,GA,3745.89,,,,
3625, MATTHEW LIEBERMAN,GA,2201.2,,,,
3626, TAMARA JOHNSON-SHEALEY,GA,71028.72,,,GA-10,64
3627, RAPHAEL WARNOCK,GA,223158621.66,,,,
3628, EDWARD J. TARVER,GA,29.95,,,,
3629, DEBORAH A JACKSON,GA,1276.22,,,,
3630, T. JONATHAN OSSOFF,GA,14553804.72,,,,
3631, KELLY LOEFFLER,GA,39469263.04,,,,
3632, KANDISS SHARPE DR TAYLOR,GA,0.0,,,,
3633, DERRICK E REV GRAYSON,GA,5327.83,,,,
3634, LJUBO SKRBIC,GA,7583.0,,,,
3635, C SAXBY CHAMBLISS,GA,62790.82,,,,
3636, LATHAM SADDLER,GA,4258023.89,,,,
3637, KELVIN KING,GA,1656119.43,,,,
3638, GARY BLACK,GA,2019802.32,,,,
3639, JARED B ESQ CRAIG,GA,4054.46,,,,
3640, HERSCHEL MR. WALKER,GA,68726971.62,,,,
3641, JOSHUA STEPHEN CLARK,GA,386657.01,,,,
3642, ELBERT (AL) BARTELL,GA,0.0,,,,
3643, JOHN H SR REP KINGSTON,GA,26636.58,,,,
3644, DERRICK EARL GRAYSON,GA,5327.83,,,,
3645, DAVID PERDUE,GA,15157223.02,,,,
3646, JOHN HARDY ISAKSON,GA,356560.36,,,,
3647, JOHN FORTUIN,GA,255.36,,,,
3648, ELBERT(AL) BARTELL,GA,0.0,,,,
3649, VALENCIA STOVALL,GA,0.0,,,,
3650, ALLEN BUCKLEY,GA,6.0,,,,
3651, OLIVER CHASE,GA,8762.39,,,,
3652, MAZIE K. HIRONO,HI,781725.97,,,,
3653, BRIAN SCHATZ,HI,3414430.43,,,,
3654, TIMOTHY ALAN MR. DALHOUSE,HI,257169.85,,,,
3655, FEENA BONOAN,HI,21546.83,,,,
3656, WALLYN CHRISTIAN,HI,506.99,,,,
3657, THOMAS L FIEGEN,IA,52.5,,,,
3658, EDDIE J MAURO,IA,1562402.62,,,,
3659, KIMBERLY GRAHAM,IA,0.0,,,,
3660, THERESA GREENFIELD,IA,332004.97,,,,
3661, DAVE MR. MUHLBAUER,IA,76411.58,,,,
3662, GLENN HURST,IA,105745.78,,,,
3663, ABBY FINKENAUER,IA,4186785.59,,,,
3664, MICHAEL T FRANKEN,IA,11417544.47,,,,
3665, THOMAS RICHARD HARKIN,IA,152.04,,,,
3666, CHARLES E GRASSLEY,IA,10675111.82,,,,
3667, JAMES M. CARLIN,IA,583841.69,,,,
3668," MATTHEW GEORGE ""MATT"" WHITAKER",IA,0.0,,,,
3669, JONI K ERNST,IA,1337892.89,,,,
3670, SUZANNE HERZOG,IA,0.0,,,,
3671, RICK STEWART,IA,0.0,,,,
3672, PAULETTE JORDAN,ID,15152.94,,,,
3673, DAVID JORDAN ROTH,ID,89497.61,,,,
3674, BENJAMIN PURSLEY,ID,36352.97,,,,
3675, JAMES SCOTT TROTTER,ID,15151.75,,,,
3676, BRENDA BOURN,ID,8417.18,,,,
3677, RAMONT TURNBULL,ID,25786.66,,,,
3678, MICHAEL D CRAPO,ID,6419164.4,,,,
3679, RAYMOND J WRITZ,ID,2515.97,,,,
3680, SCOTT OH CLEVELAND,ID,103985.3,,,,
3681, JAMES E MR. RISCH,ID,320663.68,,,,
3682, RICHARD J. DURBIN,IL,696139.26,,,,
3683, L. TAMMY DUCKWORTH,IL,15632544.28,,,,
3684, PEGGY HUBBARD,IL,56370.81,,,,
3685, CASEY CHLEBEK,IL,160819.34,,,,
3686," JAMES D ""JIM"" OBERWEIS",IL,90060.56,,,,
3687, TIMOTHY C ARVIEW,IL,1090.14,,,,
3688, ROBERT ROB CRUZ,IL,162526.76,,,,
3689," ROBERT ""BOBBY"" PITON",IL,248686.05,,,,
3690, CASEY CHLEBEK,IL,160819.34,,,,
3691, MATTHEW JAMES DUBIEL,IL,130414.55,,,,
3692, KATHY RAYE SALVI,IL,1219268.72,,,,
3693, DOUGLAS LEE TRUAX,IL,0.0,,,,
3694, ROBERT MARSHALL,IL,6100.0,,,,
3695, DANIEL MALOUF,IL,0.0,,,,
3696, WILLIAM MR. REDPATH,IL,90811.36,,,,
3697, WILLIE WILSON,IL,0.0,,,,
3698, BARON P HILL,IN,23798.87,,,,
3699, JOSEPH S DONNELLY,IN,31350.64,,,,
3700, HANEEFAH MS. KHAALIQ,IN,43464.2,,,,
3701, VALERIE L DR MCCRAY,IN,12772.2,,,,
3702, THOMAS M. JR MCDERMOTT,IN,1360464.26,,,,
3703, EVAN BAYH,IN,11157.1,,,,
3704, DON JR BATES,IN,0.0,,,,
3705, DANIEL MR NIEDERBERGER,IN,8522.23,,,,
3706, TODD CHRISTOPHER YOUNG,IN,9618042.78,,,,
3707, MIKE BRAUN,IN,588267.46,,,,
3708, THEODORE EDWARD ROKITA,IN,14514.38,,,,
3709, JAMES SCENIAK,IN,17282.6,,,,
3710, JAMES SCENIAK,IN,17282.6,,,,
3711, PATRICK WIESNER,KS,24423.26,,,,
3712, BARRY GRISSOM,KS,19403.94,,,,
3713, USHA REDDI,KS,3519.96,,,,
3714, BARBARA BOLLIER,KS,497593.36,,,,
3715, MARK R. REV. HOLLAND,KS,867556.07,,,,
3716, ROBERT JOSEPH KLINGENBERG,KS,4688.98,,,,
3717, PAUL BUSKIRK,KS,13855.63,,,,
3718, ROGER W MARSHALL,KS,399403.14,,,,
3719, JERRY MORAN,KS,4702728.4,,,,
3720, JAKE LATURNER,KS,0.0,,,KS-2,96
3721, KRIS KOBACH,KS,15981.99,,,,
3722, BRYAN PRUITT,KS,104.54,,,,
3723, ROGER W MARSHALL,KS,399403.14,,,,
3724, BOB HAMILTON,KS,53127.26,,,,
3725, PAT ROBERTS,KS,54805.03,,,,
3726, ERIC ROTHMULLER,KY,0.0,,,,
3727, CHARLES BOOKER,KY,6486224.69,,,,
3728, MARY ANN TOBIN,KY,169.26,,,,
3729, RUTH DR. GAO,KY,12501.02,,,,
3730, GREGORY EDWARD FISCHER,KY,0.0,,,,
3731, RAND PAUL,KY,21126143.14,,,,
3732, ROGER THONEY,KY,107.0,,,,
3733, MITCH MCCONNELL,KY,5161218.02,,,,
3734, TAMI L. STAINFIELD,KY,42941.35,,,,
3735, DAVID BIERY,KY,150.75,,,,
3736, STEPHEN BRADLEY BARRON,KY,0.0,,,,
3737, DAVID BIERY,KY,150.75,,,,
3738, ANTOINE PIERCE,LA,0.0,,,,
3739, PETER WENSTRUP,LA,312.33,,,,
3740, ADRIAN PERKINS,LA,196620.49,,,,
3741, LUKE MIXON,LA,2193301.9,,,,
3742, GARY JR. CHAMBERS,LA,1806620.0,,,,
3743, SYRITA STEIB,LA,266303.86,,,,
3744, CHRIS JOHN,LA,144.0,,,,
3745, DAVID B VITTER,LA,20.0,,,,
3746, JOHN NEELY KENNEDY,LA,30119860.38,,,,
3747, WILLIAM M. CASSIDY,LA,907953.84,,,,
3748, JOHN C JR FLEMING,LA,15.0,,,,
3749, BERYL MR BILLIOT,LA,0.0,,,,
3750, JOSEPH P III KENNEDY,MA,349348.51,,,,
3751, STEVE PEMBERTON,MA,1023.5,,,,
3752, JOSEPH P III KENNEDY,MA,349348.51,,,,
3753, ELIZABETH WARREN,MA,3996064.01,,,,
3754, EDWARD SEN. MARKEY,MA,1087951.58,,,,
3755, KEVIN J O'CONNOR,MA,64038.08,,,,
3756, GABRIEL GOMEZ,MA,11878.07,,,,
3757, BRIAN HERR,MA,127.16,,,,
3758, SHIVA DR AYYADURAI,MA,65587.65,,,,
3759, JOHN MR KINGSTON,MA,193.05,,,,
3760, EDWARD JAMES MAZZUCHELLI,MA,1125.01,,,MA-1,64
3761, MICHELLE LAURENCE MS SMITH,MD,30969.42,,,,
3762, BENJAMIN L CARDIN,MD,276550.6,,,,
3763, CHRIS VAN HOLLEN,MD,5649146.01,,,,
3764, JAMES TARANTIN,MD,184870.86,,,MD-8,67
3765, JOHN H. IV THORMANN,MD,2570.9,,,,
3766, LORIE R FRIEND,MD,9358.55,,,,
3767, SARA GIDEON,ME,8042905.73,,,,
3768, SUSAN M. COLLINS,ME,834023.73,,,,
3769, ANGUS S. JR. KING,ME,180532.99,,,,
3770, MAX MR. LINN,ME,14887.08,,,,
3771, LISA JILL SAVAGE,ME,0.0,,,,
3772, GARY PETERS,MI,937825.02,,,,
3773, DEBBIE STABENOW,MI,1886841.0,,,,
3774, BOB CARR,MI,39.0,,,,
3775, JOHN JAMES,MI,1809988.35,,,MI-10,95
3776, AL FRANKEN,MN,441420.89,,,,
3777, TINA SMITH,MN,1532553.32,,,,
3778, ROBERT PAUL MR JR. BARRETT,MN,264.0,,,,
3779, JASON LEWIS,MN,210453.25,,,,
3780, JULIANNE ORTMAN,MN,0.0,,,,
3781, KARIN HOUSLEY,MN,3175.0,,,,
3782, PAULA MIRARE OVERBY,MN,2.06,,,,
3783, AMY KLOBUCHAR,MN,3415434.19,,,,
3784, RICHARD PAINTER,MN,0.0,,,,
3785, JERRY TROOIEN,MN,0.0,,,,
3786, TIMOTHY JACOB SHEPARD,MO,36191.48,,,,
3787, SCOTT MR. SIFTON,MO,1043042.85,,,,
3788, JEWEL WILLIAM JR KELLY,MO,13872.23,,,,
3789, LUCAS KUNCE,MO,5557030.55,,,,
3790, SPENCER ROSS TODER,MO,1287477.22,,,,
3791, GENA DR. ROSS,MO,6147.61,,,,
3792, TRUDY BUSCH VALENTINE,MO,16920549.97,,,,
3793, CARLA (COFFEE) WRIGHT,MO,10239.19,,,,
3794, BILLY MR. LONG,MO,2583675.03,,,,
3795, ROY BLUNT,MO,1270620.42,,,,
3796, SARAH H STEELMAN,MO,0.0,,,,
3797, ERIC GREITENS,MO,2297652.93,,,,
3798, ERIC SCHMITT,MO,6382671.95,,,,
3799, ELDON DAN MCQUEEN,MO,28368.24,,,,
3800, MARK T MCCLOSKEY,MO,1105913.7,,,,
3801, VICKY J HARTZLER,MO,4363255.59,,,,
3802, DAVID E. MR. SIMS,MO,0.0,,,,
3803, DAVE SCHATZ,MO,2311160.44,,,,
3804, BILLY LONG,MO,2583675.03,,,,
3805, JOSHUA DAVID SEN HAWLEY,MO,8535857.15,,,,
3806, B COURTLAND SYKES,MO,0.0,,,,
3807, STEVEN CRAIG PRICE,MO,12823.63,,,,
3808, JOHN FREDERICK WOOD,MO,292102.36,,,,
3809, ZACK EXLEY,MO,0.0,,,,
3810, NICHOLAS CRANE STRAUSS,MO,3198.74,,,,
3811, RONALD HARRIS,MO,7900.62,,,,
3812, ROBERT ALLEN,MO,3817.29,,,,
3813, PAUL VENABLE,MO,7791.43,,,,
3814, MICHAEL ESPY,MS,279653.7,,,MS-3,77
3815, CHRISTOPHER BRIAN MCDANIEL,MS,48.0,,,,
3816, ROGER SEN. WICKER,MS,776003.69,,,,
3817, CINDY HYDE-SMITH,MS,731239.29,,,,
3818, JACK BALLARD,MT,91224.56,,,,
3819, CORA NEUMANN,MT,1542200.27,,,,
3820, R. JON TESTER,MT,931363.82,,,,
3821, MAX BAUCUS,MT,172027.29,,,,
3822, STEVE DAINES,MT,1158232.37,,,,
3823, JEREMY MYGLAND,MT,13811.68,,,,
3824, DENNIS RAY REHBERG,MT,0.0,,,,
3825, TROY DOWNING,MT,0.0,,,,
3826, MATT ROSENDALE,MT,1270209.67,,,MT-2,97
3827, CAL CUNNINGHAM,NC,125847.64,,,,
3828, ERICA DANETTE SMITH,NC,955530.25,,,,
3829, JEFF JACKSON,NC,5566079.41,,,NC-14,96
