,CAND_NAME,CAND_OFFICE_ST,TTL_DISB,Percent,Party,district,fuzz
3353, HILLARY RODHAM / TIMOTHY MICHAEL KAINE CLINTON,00,301541.73,,,,
3354, JOHN K. DELANEY,00,11103.81,,,,
3355, ANDREW MR. YANG,00,234177.41,,,,
3356, DAPHNE DENISE BRADFORD,00,10899.34,,,,
3357, RICHARD NEECE II OJEDA,00,0.0,,,,
3358, CHRISTIN NOEL MS. POWERS,00,2528.71,,,,
3359, RAYMOND J SENEY,00,60.0,,,,
3360, KIRSTEN GILLIBRAND,00,89756.87,,,,
3361, KAMALA D. HARRIS,00,758271.3,,,,
3362, KURTIS KING MR WILSON,00,0.0,,,,
3363, ELIZABETH WARREN,00,666532.93,,,,
3364, CORY A. BOOKER,00,887575.31,,,,
3365, MARIANNE WILLIAMSON,00,207649.45,,,,
3366, JAY R INSLEE,00,38858.34,,,,
3367, JOHN W. HICKENLOOPER,00,0.0,,,,
3368, ROBERT BETO O'ROURKE,00,0.0,,,,
3369, WAYNE MARTIN MESSAM,00,0.0,,,,
3370, MAURICE ROBERT GRAVEL,00,0.0,,,,
3371, MICHAEL F. BENNET,00,3590.88,,,,
3372, SETH MOULTON,00,8410.84,,,,
3373, STEVE BULLOCK,00,0.0,,,,
3374, BILL DE BLASIO,00,38887.88,,,,
3375, CHARLETA MCINNIS,00,0.0,,,,
3376, TOM STEYER,00,1958662.83,,,,
3377," MOSEMARIE DORA (""MOSIE"") BOYD",00,785.03,,,,
3378, MICHAEL R. BLOOMBERG,00,1165887.36,,,,
3379, ELLA REE HALL,00,30.0,,,,
3380, JOHN EDWARDS,00,0.0,,,,
3381, REV ALFRED C SHARPTON,00,0.0,,,,
3382, LEE MERCER JR,00,384000000.0,,,,
3383, CHRISTOPHER JOESPH CAMPBELL,00,0.0,,,,
3384, WILLIAM GAILEY,00,782.08,,,,
3385, LEE MERCER,00,128000000.0,,,,
3386, HERBERT EZEKIEL ZEKE SMYTH,00,0.0,,,,
3387, BERNARD SANDERS,00,2525369.82,,,,
3388, WILLIE FELIX CARTER,00,5406.68,,,,
3389, JOSEPH R JR BIDEN,00,10161095.52,,,,
3390, AMY J. KLOBUCHAR,00,58127.26,,,,
3391, MICHAEL BICKELMEYER,00,706.46,,,,
3392, DAVID RAPHAEL MR. HERZ,00,0.0,,,,
3393, HUHNKIE LEE,00,25244.57,,,,
3394, CHRISTOPHER BRAINARD,00,0.0,,,,
3395, JAMES EDWIN MERONEY,00,0.0,,,,
3396, JAMES PEPPE,00,0.0,,,,
3397, TIMOTHY MICHAEL MR. VILLARI,00,2205.97,,,,
3398, WILLIAM FLOYD (BILL) WELD,00,5142.85,,,,
3399, JOE WALSH,00,0.0,,,,
3400, MARSHALL HON SANFORD,00,25760.7,,,,
3401, KENNY RODEO,00,0.0,,,,
3402, GREG WALTON,00,0.0,,,,
3403, RICHARD J. SANTORUM,00,2489.0,,,,
3404, MICHELE BACHMANN,00,132139.06,,,,
3405, DONALD ROBERT FRAYER,00,348.22,,,,
3406, CHRISTOPHER GEORGE TILLIS,00,0.0,,,,
3407, DONALD EARL MR. JR FAULKNOR,00,0.0,,,,
3408, STEVEN KROSS,00,1379.78,,,,
3409, JESUS MR. TORRES,00,30.09,,,,
3410, COREY STAPLETON,00,3752.4,,,,
3411, JOSEPH COLLINS,00,0.0,,,,
3412, NEWT GINGRICH,00,2530.0,,,,
3413, CHERUNDA LYNN FOX,00,30832.69,,,,
3414, SCOTT WALKER,00,198387.95,,,,
3415," RAFAEL EDWARD ""TED"" CRUZ",00,0.0,,,,
3416, MARCO RUBIO,00,882.47,,,,
3417, GEORGE E PATAKI,00,378.0,,,,
3418, JEB BUSH,00,5478.76,,,,
3419, ROQUE ROCKY DE  LA  FUENTE,00,43914.24,,,,
3420, RON PAUL,00,0.0,,,,
3421, VERNON EDGAR WUENSCHE,00,0.0,,,,
3422, KANYE WEST,00,1153174.75,,,,
3423, DAVID ROLDE,00,960.0,,,,
3424, SUSAN BUCHSER-LOCHOCKI,00,1452.16,,,,
3425, JILL STEIN,00,94670.9,,,,
3426, JOSEPH CHARLES SCHRINER,00,75.0,,,,
3427, KELVIN GERAD DAVIS,00,0.0,,,,
3428, GLENN SCOTT ALLISTAIR MR. SIMPSON,00,0.0,,,,
3429, VALERIE LIN DR. MCCRAY,00,12772.2,,,,
3430, SCOTT BRADFORD,00,24.06,,,,
3431, MARK R. CHARLES,00,464.5,,,,
3432, HORACE DONALD TAYLOR,00,6.0,,,,
3433, FRANK MIALS SCURLOCK,00,0.0,,,,
3434, BROCK PIERCE,00,17873.29,,,,
3435, ALANDER PULLIAM,00,22819.0,,,,
3436, VINCENT DEAN MR. JR. CORDOVA,00,0.0,,,,
3437, JACOB MATTHEW MR. PARKER,00,0.0,,,,
3438, SAMUEL B DR HOFF,00,0.0,,,,
3439, JON EDWARD STASEVICH,00,1542.52,,,,
3440, GREGORY MARCUS MR CARTER,00,5475.5,,,,
3441, TONY ZORC,00,8313.75,,,,
3442, ALAN L KEYES,00,0.0,,,,
3443, JOEY BERRY,00,0.0,,,,
3444, EVAN / MINDY FINN MCMULLIN,00,5825.0,,,,
3445, SAMUEL B DR HOFF,00,0.0,,,,
3446, CLAIRE ELISABETH ELLIOTT,00,0.0,,,,
3447, ADAM KOKESH,00,318.77,,,,
3448, VERMIN LOVE SUPREME,00,0.0,,,,
3449, JO JORGENSEN,00,121384.1,,,,
3450, LOUIS DEAN VANACORE,00,0.0,,,,
3451, JOHN MONDS,00,1392.1,,,,
3452, AARON PATRICK AVOURIS,00,0.0,,,,
3453, PHIL MR. GRAY,00,8094.93,,,,
3454," GARY / WILLIAM ""BILL"" WELD JOHNSON",00,0.0,,,,
3455, LARS DAMIAN 8319014600 MAPSTEAD,00,17860.85,,,,
3456, MICHAEL TER MAAT,00,33439.76,,,,
3457, LINCOLN DAVENPORT MR. CHAFEE,00,22932.02,,,,
3458, ERIK GERHARDT,00,5555.0,,,,
3459, DWIGHT STANFORD SMITH,00,1469.0,,,,
3460, CHOMI PRAG,00,0.0,,,,
3461, JAMES VALENTINE,00,61.25,,,,
3462, CHANCE BRADFORD MR TRAHAN,00,50929.79,,,,
3463, JERRY LEON CARROLL,00,80.0,,,,
3464, BRIAN T CARROLL,00,300.0,,,,
3465, JASMINE MS. SHERMAN,00,5830.48,,,,
3466, JEFF GEORGE,00,0.0,,,,
3467, HOWIE HAWKINS,00,50682.4,,,,
3468, DAVID JON SPONHEIM,00,1092.78,,,,
3469, CASEY WILLIAM MR HARDISON,00,2284.19,,,,
3470, MICHAEL FLOYD,00,13515.99,,,,
3471, CLIFTON LEE MR. ROBERTS,00,5636.23,,,,
3472, DARIO DAVID HUNTER,00,3729.04,,,,
3473, JADE SIMMONS,00,508.0,,,,
3474, CHRISTOPHER PAUL FLORQUIST,00,2301.76,,,,
3475, JOHN MANIMAS MR. MEDEIROS,00,0.0,,,,
3476, JUAN F RULLAN,00,0.0,,,,
3477, MICHAEL DWAYNE JENKINS,00,0.0,,,,
3478, MARK ROBERT MARCELLINI,00,0.0,,,,
3479, SUSAN RESCH,00,8363.3,,,,
3491, LANNY EDWARD MR. JACKSON,AL,0.0,,,,
3492, WILLIE EUGENE DR. JR. BOYD,AL,120800.86,,,,
3493, RONALD (RON) STEVEN CRUMPTON,AL,0.0,,,,
3494, BRADLEY ROBERTS BYRNE,AL,13066.9,,,,
3495, THOMAS H TUBERVILLE,AL,956908.69,,,,
3496, ARNOLD MOONEY,AL,3721.1,,,,
3497, JOHN H MERRILL,AL,71694.56,,,,
3498, LYNDA BLANCHARD,AL,6663585.36,,,,
3499, KATIE BOYD BRITT,AL,9337249.71,,,,
3500, JESSICA TAYLOR,AL,276559.63,,,,
3501, JACOB MARC SCHAFER,AL,3667.29,,,,
3502, MICHAEL DURANT,AL,10033387.38,,,,
3503, KARLA DUPRIEST,AL,4900.0,,,,
3504, RICHARD C SHELBY,AL,228490.28,,,,
3505, JEFFERSON B SESSIONS,AL,0.0,,,,
3506, LUTHER J III STRANGE,AL,14751.65,,,,
3507, MO BROOKS,AL,4750635.47,,,,
3508, DANIEL ALLEN WHITFIELD,AR,54001.93,,,,
3509, NATALIE JAMES,AR,69385.39,,,,
3510, SEN. JOHN BOOZMAN,AR,6666656.1,,,,
3511, HEATH PASTOR LOFTIS,AR,40178.45,,,,
3512, JAN MORGAN,AR,622788.57,,,,
3513, MICHAEL DEEL,AR,16119.49,,,,
3514, JAKE MR. BEQUETTE,AR,1387031.19,,,,
3515, THOMAS COTTON,AR,3069187.01,,,,
3516, RICKY DALE MR. JR HARRINGTON,AR,16712.54,,,,
3517, MARK KELLY,AZ,91652639.46,,,,
3518, DANIEL MCCARTHY,AZ,8848.35,,,,
3519, JEFF FLAKE,AZ,252716.17,,,,
3520, ROBERT PAVEZA,AZ,6731.13,,,,
3521, JIM MR LAMON,AZ,19519350.66,,,,
3522, MICHAEL MICK MCGUIRE,AZ,2714138.57,,,,
3523, MARK MR. BRNOVICH,AZ,3178303.33,,,,
3524, BLAKE MASTERS,AZ,15297422.81,,,,
3525, JUSTIN OLSON,AZ,297090.04,,,,
3526, ALEXANDER MELUSKEY,AZ,106.35,,,,
3527, KYRSTEN SINEMA,AZ,1888765.82,,,,
3528, MARC J VICTOR,AZ,141454.0,,,,
3529, BARRY J II HESS,AZ,0.0,,,,
3530, DIANNE FEINSTEIN,CA,46384.57,,,,
3531, ALEX PADILLA,CA,4397212.26,,,,
3532, DENARD TYRONE INGRAM,CA,10348.45,,,,
3533, CHRIS MARK MR. THEODORE,CA,228580.26,,,,
3534, CHRIS MARK MR. THEODORE,CA,228580.26,,,,
3535, MARIE ENCAR ARNOLD,CA,0.0,,,,
3536, MARIE ENCAR A ARNOLD,CA,0.0,,,,
3537, TIMOTHY J DR URSICH,CA,1726.51,,,,
3538, DAN O'DOWD,CA,7550358.83,,,,
3539, DENARD INGRAM,CA,10348.45,,,,
3540, LORETTA SANCHEZ,CA,6100.92,,,,
3541, SARAH DR. LIEW,CA,137983.4,,,,
3542, ROBERT GEORGE MR JR LUCERO,CA,10087.02,,,,
3543, LIJUN (LILY) ZHOU,CA,29492.19,,,,
3544, PAUL A MR TAYLOR,CA,100.0,,,,
3545, YVONNE RENEE GIRARD,CA,10269.22,,,,
3546, ELIZABETH HENG,CA,199304.36,,,,
3547, MARK MEUSER,CA,1032273.58,,,CA-10,67.0
3548, CORDIE LEE DR. WILLIAMS,CA,361161.99,,,,
3549, CHARLES E SMITH,CA,24672.6,,,CA-27,69.0
3550, MYRON LOUIS DR. HALL,CA,104086.38,,,,
3551, JON ELIST,CA,516699.0,,,CA-11,67.0
3552, DENICE LYN MS. GARY-PANDOL,CA,12022.98,,,,
3553, JAMES P. BRADLEY,CA,154265.32,,,,
3554, ARUN K BHUMITRA,CA,4916.0,,,,
3555, ROQUE ROCKY DE LA FUENTE,CA,43914.24,,,,
3556, DAPHNE BRADFORD,CA,10899.34,,,,
3557, MICHAEL F. BENNET,CO,20111610.32,,,,
3558, ANDREW ROMANOFF,CO,323887.71,,,,
3559, LORENA LORENA FOR GARCIA,CO,0.0,,,,
3560, PATRICIA ANNE ZORNIO,CO,13188.54,,,,
3561, MICHAEL C JOHNSTON,CO,26779.73,,,,
3562, STEPHANY ROSE SPAULDING,CO,6619.28,,,,
3563, DAN BAER,CO,37692.01,,,,
3564, JOHN W. HICKENLOOPER,CO,1293773.2,,,,
3565, KAREN BRESLIN,CO,4625.63,,,,
3566, PETER YU,CO,213823.96,,,,
3567, ERIK AADLAND,CO,1403253.14,,,CO-7,96.0
3568, ELI BREMER,CO,495791.41,,,,
3569, GINO CAMPANA,CO,999335.94,,,,
3570, RON HANKS,CO,151983.36,,,,
3571, JOSEPH MATTHEW O'DEA,CO,9762345.83,,,,
3572, DEBORAH FLORA,CO,400845.31,,,,
3573, GREGORY JOHN DR. MOORE,CO,17164.78,,,,
3574, FLOYD TRUJILLO,CO,0.0,,,,
3575, CORY GARDNER,CO,79357.32,,,,
3576, JASON ANDREW NAPOLITANO,CO,117.18,,,,
3577, RICHARD BLUMENTHAL,CT,9840440.49,,,,
3578, CHRISTOPHER S MURPHY,CT,1166804.39,,,,
3579, ROBERT FINLEY HYDE,CT,28975.99,,,,
3580, JOHN J FLYNN,CT,17679.61,,,,
3581, PJERIN (PETER) LUMAJ,CT,599929.23,,,,
3582, THEMIS KLARIDES,CT,1138366.99,,,,
3583, LEORA LEVY,CT,3029241.12,,,,
3584, AUGUST L WOLF,CT,0.0,,,,
3585, JOE VISCONTI,CT,2178.99,,,,
3586, KRISTI L TALMADGE,CT,15.0,,,,
3594, JOSUE LAROSE,FL,0.0,,,,
3595, ALLEN ELLISON,FL,82834.52,,,FL-2,61.0
3596, JOSHUA JOSEPH WEIL,FL,34782.68,,,,
3597, ALAN MARK GRAYSON,FL,856254.54,,,,
3598, WILLIAM SANCHEZ,FL,235693.9,,,,
3599, VAL DEMINGS,FL,81065470.43,,,,
3600, COLEMAN WATSON,FL,13366.73,,,,
3601, ALBERT A MR JR FOX,FL,21454.0,,,,
3602, BRIAN RUSH,FL,49763.73,,,FL-21,67.0
3603, RICARDO DE LA FUENTE,FL,22740.0,,,,
3604, RICARDO DE LA FUENTE,FL,22740.0,,,,
3605, JOSUE DR. LAROSE,FL,0.0,,,,
3606, ALAN MARK GRAYSON,FL,856254.54,,,,
3607, BILL NELSON,FL,1433113.58,,,,
3608, MARCO RUBIO,FL,45393216.23,,,,
3609, LJUBO DR SKRBIC,FL,7583.0,,,,
3610, MIKE HARIDOPOLOS,FL,140510.7,,,,
3611, LUIS MIGUEL,FL,3012.87,,,,
3612, CALVIN JOB DRIGGERS,FL,372.35,,,,
3613, KEVIN C GYSGT DEPUY,FL,5000.0,,,,
3614, WILLIAM MCBRIDE,FL,0.0,,,,
3615, LATERESA ANN JONES,FL,17683.07,,,,
3616, RICK SEN SCOTT,FL,5686163.23,,,,
3617, DENNIS MISIGOY,FL,14838.08,,,,
3618, JASON KYLE HOLIC,FL,10419.38,,,,
3619, CARLOS JOSE BARBERENA,FL,44.74,,,,
3620, STEVEN B GRANT,FL,23716.55,,,,
3621, QUOC TUAN MR. NGUYEN,FL,52548.77,,,,
3622, TERESA PIKE TOMLINSON,GA,15590.97,,,,
3623, SARAH RIGGS AMICO,GA,3745.89,,,,
3624, MATTHEW LIEBERMAN,GA,2201.2,,,,
3625, TAMARA JOHNSON-SHEALEY,GA,71028.72,,,GA-10,64.0
3626, RAPHAEL WARNOCK,GA,223158621.66,,,,
3627, EDWARD J. TARVER,GA,29.95,,,,
3628, DEBORAH A JACKSON,GA,1276.22,,,,
3629, T. JONATHAN OSSOFF,GA,14553804.72,,,,
3630, KELLY LOEFFLER,GA,39469263.04,,,,
3631, KANDISS SHARPE DR TAYLOR,GA,0.0,,,,
3632, DERRICK E REV GRAYSON,GA,5327.83,,,,
3633, LJUBO SKRBIC,GA,7583.0,,,,
3634, C SAXBY CHAMBLISS,GA,62790.82,,,,
3635, LATHAM SADDLER,GA,4258023.89,,,,
3636, KELVIN KING,GA,1656119.43,,,,
3637, GARY BLACK,GA,2019802.32,,,,
3638, JARED B ESQ CRAIG,GA,4054.46,,,,
3639, HERSCHEL MR. WALKER,GA,68726971.62,,,,
3640, JOSHUA STEPHEN CLARK,GA,386657.01,,,,
3641, ELBERT (AL) BARTELL,GA,0.0,,,,
3642, JOHN H SR REP KINGSTON,GA,26636.58,,,,
3643, DERRICK EARL GRAYSON,GA,5327.83,,,,
3644, DAVID PERDUE,GA,15157223.02,,,,
3645, JOHN HARDY ISAKSON,GA,356560.36,,,,
3646, JOHN FORTUIN,GA,255.36,,,,
3647, ELBERT(AL) BARTELL,GA,0.0,,,,
3648, VALENCIA STOVALL,GA,0.0,,,,
3649, ALLEN BUCKLEY,GA,6.0,,,,
3650, OLIVER CHASE,GA,8762.39,,,,
3656, THOMAS L FIEGEN,IA,52.5,,,,
3657, EDDIE J MAURO,IA,1562402.62,,,,
3658, KIMBERLY GRAHAM,IA,0.0,,,,
3659, THERESA GREENFIELD,IA,332004.97,,,,
3660, DAVE MR. MUHLBAUER,IA,76411.58,,,,
3661, GLENN HURST,IA,105745.78,,,,
3662, ABBY FINKENAUER,IA,4186785.59,,,,
3663, MICHAEL T FRANKEN,IA,11417544.47,,,,
3664, THOMAS RICHARD HARKIN,IA,152.04,,,,
3665, CHARLES E GRASSLEY,IA,10675111.82,,,,
3666, JAMES M. CARLIN,IA,583841.69,,,,
3667," MATTHEW GEORGE ""MATT"" WHITAKER",IA,0.0,,,,
3668, JONI K ERNST,IA,1337892.89,,,,
3669, SUZANNE HERZOG,IA,0.0,,,,
3670, RICK STEWART,IA,0.0,,,,
3681, RICHARD J. DURBIN,IL,696139.26,,,,
3682, L. TAMMY DUCKWORTH,IL,15632544.28,,,,
3683, PEGGY HUBBARD,IL,56370.81,,,,
3684, CASEY CHLEBEK,IL,160819.34,,,,
3685," JAMES D ""JIM"" OBERWEIS",IL,90060.56,,,,
3686, TIMOTHY C ARVIEW,IL,1090.14,,,,
3687, ROBERT ROB CRUZ,IL,162526.76,,,,
3688," ROBERT ""BOBBY"" PITON",IL,248686.05,,,,
3689, CASEY CHLEBEK,IL,160819.34,,,,
3690, MATTHEW JAMES DUBIEL,IL,130414.55,,,,
3691, KATHY RAYE SALVI,IL,1219268.72,,,,
3692, DOUGLAS LEE TRUAX,IL,0.0,,,,
3693, ROBERT MARSHALL,IL,6100.0,,,,
3694, DANIEL MALOUF,IL,0.0,,,,
3695, WILLIAM MR. REDPATH,IL,90811.36,,,,
3696, WILLIE WILSON,IL,0.0,,,,
3697, BARON P HILL,IN,23798.87,,,,
3698, JOSEPH S DONNELLY,IN,31350.64,,,,
3699, HANEEFAH MS. KHAALIQ,IN,43464.2,,,,
3700, VALERIE L DR MCCRAY,IN,12772.2,,,,
3701, THOMAS M. JR MCDERMOTT,IN,1360464.26,,,,
3702, EVAN BAYH,IN,11157.1,,,,
3703, DON JR BATES,IN,0.0,,,,
3704, DANIEL MR NIEDERBERGER,IN,8522.23,,,,
3705, TODD CHRISTOPHER YOUNG,IN,9618042.78,,,,
3706, MIKE BRAUN,IN,588267.46,,,,
3707, THEODORE EDWARD ROKITA,IN,14514.38,,,,
3708, JAMES SCENIAK,IN,17282.6,,,,
3709, JAMES SCENIAK,IN,17282.6,,,,
3710, PATRICK WIESNER,KS,24423.26,,,,
3711, BARRY GRISSOM,KS,19403.94,,,,
3712, USHA REDDI,KS,3519.96,,,,
3713, BARBARA BOLLIER,KS,497593.36,,,,
3714, MARK R. REV. HOLLAND,KS,867556.07,,,,
3715, ROBERT JOSEPH KLINGENBERG,KS,4688.98,,,,
3716, PAUL BUSKIRK,KS,13855.63,,,,
3717, ROGER W MARSHALL,KS,399403.14,,,,
3718, JERRY MORAN,KS,4702728.4,,,,
3719, JAKE LATURNER,KS,0.0,,,KS-2,96.0
3720, KRIS KOBACH,KS,15981.99,,,,
3721, BRYAN PRUITT,KS,104.54,,,,
3722, ROGER W MARSHALL,KS,399403.14,,,,
3723, BOB HAMILTON,KS,53127.26,,,,
3724, PAT ROBERTS,KS,54805.03,,,,
3725, ERIC ROTHMULLER,KY,0.0,,,,
3726, CHARLES BOOKER,KY,6486224.69,,,,
3727, MARY ANN TOBIN,KY,169.26,,,,
3728, RUTH DR. GAO,KY,12501.02,,,,
3729, GREGORY EDWARD FISCHER,KY,0.0,,,,
3730, RAND PAUL,KY,21126143.14,,,,
3731, ROGER THONEY,KY,107.0,,,,
3732, MITCH MCCONNELL,KY,5161218.02,,,,
3733, TAMI L. STAINFIELD,KY,42941.35,,,,
3734, DAVID BIERY,KY,150.75,,,,
3735, STEPHEN BRADLEY BARRON,KY,0.0,,,,
3736, DAVID BIERY,KY,150.75,,,,
3737, ANTOINE PIERCE,LA,0.0,,,,
3738, PETER WENSTRUP,LA,312.33,,,,
3739, ADRIAN PERKINS,LA,196620.49,,,,
3740, LUKE MIXON,LA,2193301.9,,,,
3741, GARY JR. CHAMBERS,LA,1806620.0,,,,
3742, SYRITA STEIB,LA,266303.86,,,,
3743, CHRIS JOHN,LA,144.0,,,,
3744, DAVID B VITTER,LA,20.0,,,,
3745, JOHN NEELY KENNEDY,LA,30119860.38,,,,
3746, WILLIAM M. CASSIDY,LA,907953.84,,,,
3747, JOHN C JR FLEMING,LA,15.0,,,,
3748, BERYL MR BILLIOT,LA,0.0,,,,
3749, JOSEPH P III KENNEDY,MA,349348.51,,,,
3750, STEVE PEMBERTON,MA,1023.5,,,,
3751, JOSEPH P III KENNEDY,MA,349348.51,,,,
3752, ELIZABETH WARREN,MA,3996064.01,,,,
3753, EDWARD SEN. MARKEY,MA,1087951.58,,,,
3754, KEVIN J O'CONNOR,MA,64038.08,,,,
3755, GABRIEL GOMEZ,MA,11878.07,,,,
3756, BRIAN HERR,MA,127.16,,,,
3757, SHIVA DR AYYADURAI,MA,65587.65,,,,
3758, JOHN MR KINGSTON,MA,193.05,,,,
3759, EDWARD JAMES MAZZUCHELLI,MA,1125.01,,,MA-1,64.0
3760, MICHELLE LAURENCE MS SMITH,MD,30969.42,,,,
3761, BENJAMIN L CARDIN,MD,276550.6,,,,
3762, CHRIS VAN HOLLEN,MD,5649146.01,,,,
3763, JAMES TARANTIN,MD,184870.86,,,MD-8,67.0
3764, JOHN H. IV THORMANN,MD,2570.9,,,,
3765, LORIE R FRIEND,MD,9358.55,,,,
3771, GARY PETERS,MI,937825.02,,,,
3772, DEBBIE STABENOW,MI,1886841.0,,,,
3773, BOB CARR,MI,39.0,,,,
3774, JOHN JAMES,MI,1809988.35,,,MI-10,95.0
3775, AL FRANKEN,MN,441420.89,,,,
3776, TINA SMITH,MN,1532553.32,,,,
3777, ROBERT PAUL MR JR. BARRETT,MN,264.0,,,,
3778, JASON LEWIS,MN,210453.25,,,,
3779, JULIANNE ORTMAN,MN,0.0,,,,
3780, KARIN HOUSLEY,MN,3175.0,,,,
3781, PAULA MIRARE OVERBY,MN,2.06,,,,
3782, AMY KLOBUCHAR,MN,3415434.19,,,,
3783, RICHARD PAINTER,MN,0.0,,,,
3784, JERRY TROOIEN,MN,0.0,,,,
3785, TIMOTHY JACOB SHEPARD,MO,36191.48,,,,
3786, SCOTT MR. SIFTON,MO,1043042.85,,,,
3787, JEWEL WILLIAM JR KELLY,MO,13872.23,,,,
3788, LUCAS KUNCE,MO,5557030.55,,,,
3789, SPENCER ROSS TODER,MO,1287477.22,,,,
3790, GENA DR. ROSS,MO,6147.61,,,,
3791, TRUDY BUSCH VALENTINE,MO,16920549.97,,,,
3792, CARLA (COFFEE) WRIGHT,MO,10239.19,,,,
3793, BILLY MR. LONG,MO,2583675.03,,,,
3794, ROY BLUNT,MO,1270620.42,,,,
3795, SARAH H STEELMAN,MO,0.0,,,,
3796, ERIC GREITENS,MO,2297652.93,,,,
3797, ERIC SCHMITT,MO,6382671.95,,,,
3798, ELDON DAN MCQUEEN,MO,28368.24,,,,
3799, MARK T MCCLOSKEY,MO,1105913.7,,,,
3800, VICKY J HARTZLER,MO,4363255.59,,,,
3801, DAVID E. MR. SIMS,MO,0.0,,,,
3802, DAVE SCHATZ,MO,2311160.44,,,,
3803, BILLY LONG,MO,2583675.03,,,,
3804, JOSHUA DAVID SEN HAWLEY,MO,8535857.15,,,,
3805, B COURTLAND SYKES,MO,0.0,,,,
3806, STEVEN CRAIG PRICE,MO,12823.63,,,,
3807, JOHN FREDERICK WOOD,MO,292102.36,,,,
3808, ZACK EXLEY,MO,0.0,,,,
3809, NICHOLAS CRANE STRAUSS,MO,3198.74,,,,
3810, RONALD HARRIS,MO,7900.62,,,,
3811, ROBERT ALLEN,MO,3817.29,,,,
3812, PAUL VENABLE,MO,7791.43,,,,
3813, MICHAEL ESPY,MS,279653.7,,,MS-3,77.0
3814, CHRISTOPHER BRIAN MCDANIEL,MS,48.0,,,,
3815, ROGER SEN. WICKER,MS,776003.69,,,,
3816, CINDY HYDE-SMITH,MS,731239.29,,,,
3825, MATT ROSENDALE,MT,1270209.67,,,MT-2,97.0
3826, CAL CUNNINGHAM,NC,125847.64,,,,
3827, ERICA DANETTE SMITH,NC,955530.25,,,,
3828, JEFF JACKSON,NC,5566079.41,,,NC-14,96.0
3829, AVA MARIE EDWARDS,NC,1483.3,,,,
3830, TOBIAS EVERETT DR. LAGRONE,NC,6085.65,,,,
3831, RICHARD LEE DR. WATKINS,NC,108684.7,,,,
3832, EVERETTE (RETT) S. NEWTON,NC,191776.27,,,,
3833, CHERI BEASLEY,NC,38839210.15,,,,
3834, PATRICE CHRELLE BOOKER,NC,4001.14,,,,
3835, JAMES LESTER MR. JR. CARR,NC,0.0,,,,
3836, CONSTANCE LOV JOHNSON,NC,0.0,,,,
3837, GREGORY DR. ANTOINE,NC,11047.17,,,,
3838, ROBERT COLON,NC,23601.26,,,,
3839, MARCUS W. WILLIAMS,NC,3786.77,,,,
3840, SANDY SMITH,NC,2179804.23,,,NC-1,96.0
3841, LEE ANDREA MS BRIAN,NC,4727.33,,,,
3842, BRADLEY MARK WALKER,NC,1641864.12,,,,
3843, RENE BORGHESE,NC,13740.0,,,,
3844, BENJAMIN GRIFFITHS,NC,5086.12,,,,
3845, PATRICK LLOYD MCCRORY,NC,4583740.55,,,NC-10,65.0
3846, THEODORE P BUDD,NC,15281152.2,,,,
3847, JENNIFER ALEXIS BANWART,NC,2681.4,,,,
3848, KENNETH JABARI HARPER JR.,NC,34065.6,,,,
3849, JOHN MARTIN MR. JR. COOKE,NC,4320.8,,,,
3850, LICHIA WOLDEGABREAL SIBHATU,NC,2879.45,,,,
3851, MAJORIE K EASTMAN,NC,855054.67,,,,
3852, LEONARD L BRYANT,NC,4836.26,,,,
3853, CHARLES KENNETH MOSS,NC,6355.63,,,,
3854, SIDDHANTH SHARMA,NC,0.0,,,,
3855, SUSAN GADDY,NC,85010.97,,,,
3856, RICHARD M BURR,NC,220943.35,,,NC-9,62.0
3857, THOM R. SEN. TILLIS,NC,928292.2,,,,
3858, MATTHEW PATRICK MR HOH,NC,183356.84,,,,
3859, KIMREY WOODARD MRS. RHINEHARDT,NC,1044.81,,,,
3860, MARC MICHAEL WHITE,NC,784.0,,,,
3861, MICHELLE ESTELLE LEWIS,NC,18450.41,,,,
3869, ALISHA SHELTON,NE,360381.22,,,,
3870, E BENJAMIN NELSON,NE,0.0,,,,
3871, DEBRA S. FISCHER,NE,577851.83,,,,
3872, BENJAMIN E. SASSE,NE,367132.89,,,,
3873, TODD WATSON,NE,21300.0,,,,
3874, JEANNE SHAHEEN,NH,975057.05,,,,
3875, MARGARET WOOD HASSAN,NH,38873923.06,,,,
3876, KELLY A AYOTTE,NH,79063.39,,,,
3877, DONALD C. BOLDUC,NH,4113560.98,,,,
3878, BRYANT 'CORKY' S. MESSNER,NH,284526.63,,,,
3879, TEJASINHA SIVALINGAM,NH,794.78,,,,
3880, KEVIN H. SMITH,NH,709305.4,,,,
3881, CHUCK MORSE,NH,1459117.31,,,,
3882, VIKRAM MANSHARAMANI,NH,697502.52,,,,
3883, BRUCE FENTON,NH,1756167.32,,,,
3884, TEJASINHA SIVALINGAM,NH,794.78,,,,
3885, JEREMY KAUFFMAN,NH,16756.53,,,,
3886, KEVIN KAHN,NH,3976.6,,,,
3887, BRENDAN THOMAS JR BYRNE,NJ,265088.43,,,,
3888, LAWRENCE MR. HAMM,NJ,103.0,,,,
3889, FRANK R LAUTENBERG,NJ,0.0,,,,
3890, CORY A. BOOKER,NJ,4209269.48,,,,
3891, ROBERT MENENDEZ,NJ,719715.75,,,NJ-8,88.0
3892, ROBERT E ANDREWS,NJ,220.0,,,NJ-8,63.0
3893, HIRSH V SINGH,NJ,2504.79,,,,
